event_action_id,event_id,action_type_id,action_description,source_url,source_citation,source_type,notes
EA01300,E0300,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01301,E0300,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01302,E0300,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01303,E0301,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01304,E0301,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01305,E0301,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01306,E0301,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01307,E0302,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01308,E0302,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01309,E0302,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01310,E0302,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01311,E0303,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01312,E0303,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01313,E0303,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01314,E0303,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01315,E0304,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01316,E0304,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01317,E0304,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01318,E0304,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01319,E0305,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01320,E0305,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01321,E0305,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01322,E0305,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01323,E0306,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01324,E0306,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01325,E0306,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01326,E0306,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01327,E0307,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01328,E0307,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01329,E0307,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01330,E0307,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01331,E0308,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01332,E0308,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01333,E0308,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01334,E0308,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01335,E0309,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01336,E0309,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01337,E0309,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01338,E0309,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01339,E0310,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01340,E0310,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01341,E0310,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01342,E0310,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01343,E0311,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01344,E0311,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01345,E0311,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01346,E0311,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01347,E0312,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01348,E0312,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01349,E0312,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01350,E0312,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01351,E0313,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01352,E0313,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01353,E0313,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01354,E0313,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
EA01355,E0314,AT001,Attend meeting in person (SC FOIA guarantees public access),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-60,state_law,All meetings of public bodies must be open to the public
EA01356,E0314,AT002,View agenda (must be posted 24 hours before meeting),https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-80,state_law,Agenda must be posted on bulletin board and website 24 hours prior
EA01357,E0314,AT003,Request meeting minutes as public record,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-90,state_law,"Minutes are public records; must include date, time, attendance, votes"
EA01358,E0314,AT006,Submit FOIA request for meeting-related records,https://www.scstatehouse.gov/code/t30c004.php,SC Code § 30-4-30,state_law,Right to inspect/copy public records; 10-day response deadline
